sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1663765156;261688;57.718937315;11.956754036;10.13653;1.598677;-0.07650802;0.07977265
1663765156;311542;57.718938758;11.956745911;10.05469;1.543599;-0.1373405;0.4396036
1663765156;361564;57.718940194;11.956737854;9.967739;1.824751;-0.04461884;0.2621403
1663765156;411565;57.718941617;11.956729871;9.876933;1.724705;0.285725;0.06182318
1663765156;461548;57.718943024;11.956721958;9.783486;1.915865;0.1658403;-0.1987507
1663765156;511562;57.718944416;11.956714122;9.683967;2.086555;-0.1368097;-0.3735711
1663765156;561532;57.718945797;11.956706365;9.589838;2.072387;-0.373166;-0.03021978
1663765156;611589;57.718947169;11.956698686;9.495303;2.059398;-0.0567348;0.07116262
1663765156;661488;57.71894853;11.956691082;9.407081;1.814892;0.3712951;0.5181028
1663765156;711516;57.718949875;11.95668355;9.310971;2.088341;0.07459384;0.4032132
1663765156;761577;57.718951206;11.956676102;9.201551;1.879236;-0.1093808;0.2755868
1663765156;811574;57.718952524;11.956668739;9.097627;1.931377;-0.1698988;0.08117778
1663765156;861501;57.718953832;11.956661462;8.991612;2.167062;-0.01807678;0.1594818
1663765156;911575;57.718955126;11.956654271;8.888513;2.090917;-0.05871905;-0.05387832
1663765156;961550;57.718956405;11.95664717;8.771827;2.087106;0.1233053;-0.1302488
1663765157;11605;57.718957668;11.956640168;8.654541;2.12422;-0.1276736;-0.2402128
1663765157;61646;57.718958915;11.956633278;8.528642;2.661363;-0.2702393;-0.2010671
1663765157;111550;57.71896015;11.956626489;8.407079;2.474236;-0.09726108;-0.1548399
1663765157;161543;57.718961371;11.956619799;8.285564;2.555431;-0.07924843;-0.1651086
1663765157;211571;57.718962576;11.956613207;8.165866;2.350569;-0.1394516;0.07761453
1663765157;261709;57.718963765;11.956606711;8.04815;2.400356;-0.1487091;0.1393137
1663765157;311542;57.718964939;11.956600313;7.924973;2.277328;-0.1787535;0.1426984
